Date,Price,Open,High,Low,Vol.,Change %
2019-07-18,12953,12952,12953,12952,0.20K,-4.28%
2019-07-17,13533,13385,13817,13385,2.12K,5.38%
2019-07-16,12841,12953,13385,12090,1.70K,2.26%
2019-07-15,12558,12521,12953,12521,0.68K,6.09%
2019-07-12,11837,11226,12521,11226,0.33K,6.54%
2019-07-11,11111,10794,11226,10794,0.23K,7.22%
2019-07-10,10363,10363,10363,10363,0.11K,0.00%
2019-07-09,10363,10363,10363,10363,1.24K,0.00%
2019-07-08,10363,10363,10363,10363,0.05K,10.60%
2019-07-04,9370,9370,9370,9370,1.28K,0.55%
2019-07-03,9318,9283,9326,9283,0.12K,-0.14%
2019-07-02,9331,9499,9499,9326,0.78K,-1.02%
2019-06-28,9427,9067,9499,9067,0.07K,4.95%
2019-06-27,8983,8981,9024,8981,1.32K,0.02%
2019-06-26,8981,8981,8981,8981,0.08K,0.00%
2019-06-25,8981,8981,8981,8981,0.05K,-0.05%
2019-06-21,8985,9326,9326,8981,0.18K,0.05%
2019-06-20,8981,8981,8981,8981,0.09K,0.00%
2019-06-19,8981,8981,8981,8981,0.19K,3.39%
2019-06-18,8686,9067,9067,8636,5.66K,0.59%
2019-06-14,8636,8636,8636,8636,1.43K,11.11%
2019-06-12,7772,7772,7772,7772,0.23K,-2.09%
2019-06-10,7938,8636,8636,7772,0.11K,-8.08%
2019-06-07,8636,8636,8636,8636,0.00K,3.93%
2019-06-06,8309,8463,8463,8290,0.39K,-3.79%
2019-06-05,8636,8636,8636,8636,0.01K,0.00%
2019-05-30,8636,8636,8636,8636,0.93K,0.00%
2019-05-29,8636,8636,8636,8636,0.46K,0.00%
2019-05-28,8636,8636,8895,8636,1.23K,0.00%
2019-05-27,8636,8722,8722,8636,2.32K,-1.02%
2019-05-21,8725,8722,8808,8722,0.04K,1.03%
2019-05-17,8636,8636,8636,8636,0.04K,0.00%
2019-05-16,8636,8636,8636,8636,1.15K,-0.17%
2019-05-15,8650,8636,9067,8636,1.20K,0.17%
2019-05-14,8636,8636,8636,8636,3.38K,0.00%
2019-05-13,8636,8636,8636,8636,1.74K,0.00%
2019-05-10,8636,8636,8636,8636,1.02K,0.00%
2019-05-09,8636,8636,8636,8635,0.38K,0.33%
2019-05-08,8607,8636,8636,8204,0.37K,7.70%
2019-05-06,7992,7945,8204,7945,0.06K,-14.31%
2019-05-03,9326,9326,9326,9326,0.00K,20.00%
2019-04-26,7772,7772,7772,7772,0.79K,0.00%
2019-04-25,7772,7772,7772,7772,0.00K,0.00%
2019-04-24,7772,7772,7772,7772,0.16K,1.58%
2019-04-23,7651,6908,7772,6908,0.06K,46.06%
